id,status,observacao
2923,CONCLUÍDA,
2924,CONCLUÍDA,
2925,IMPEDIDA,Dependência externa indisponível (testes)
2926,CONCLUÍDA,
2927,CONCLUÍDA,
2928,CONCLUÍDA,
2929,CONCLUÍDA,
2930,CONCLUÍDA,
2931,CONCLUÍDA,
2932,CONCLUÍDA,
2933,CONCLUÍDA,
2934,CONCLUÍDA,
2935,CONCLUÍDA,
2936,CONCLUÍDA,
2937,CONCLUÍDA,
2938,IMPEDIDA,Ambiguidade de requisitos de qualidade
2939,CONCLUÍDA,
2940,CONCLUÍDA,
2941,CONCLUÍDA,
2942,CONCLUÍDA,
2943,CONCLUÍDA,
2944,CONCLUÍDA,
2945,CONCLUÍDA,
2946,CONCLUÍDA,
2947,CONCLUÍDA,
2948,CONCLUÍDA,
2949,CONCLUÍDA,
2950,CONCLUÍDA,
2951,IMPEDIDA,Permissão insuficiente (acesso a testes)
2952,CONCLUÍDA,
2953,CONCLUÍDA,
2954,CONCLUÍDA,
2955,CONCLUÍDA,
2956,CONCLUÍDA,
2957,CONCLUÍDA,
2958,CONCLUÍDA,
2959,CONCLUÍDA,
2960,CONCLUÍDA,
2961,CONCLUÍDA,
2962,CONCLUÍDA,
2963,CONCLUÍDA,
2964,IMPEDIDA,Conflito com decisão DECISAO-002 (testes)
2965,CONCLUÍDA,
2966,CONCLUÍDA,
2967,CONCLUÍDA,
2968,CONCLUÍDA,
2969,CONCLUÍDA,
2970,CONCLUÍDA,
2971,CONCLUÍDA,
2972,CONCLUÍDA,
2973,CONCLUÍDA,
2974,CONCLUÍDA,
2975,CONCLUÍDA,
2976,CONCLUÍDA,
2977,IMPEDIDA,Falha em integração cross-repo (testes)
2978,CONCLUÍDA,
2979,CONCLUÍDA,
2980,CONCLUÍDA,
2981,CONCLUÍDA,
2982,CONCLUÍDA,
2983,CONCLUÍDA,
2984,CONCLUÍDA,
2985,CONCLUÍDA,
2986,CONCLUÍDA,
2987,CONCLUÍDA,
2988,CONCLUÍDA,
2989,CONCLUÍDA,
2990,IMPEDIDA,Dados de teste inexistentes (testes)
2991,CONCLUÍDA,
2992,CONCLUÍDA,
2993,CONCLUÍDA,
2994,CONCLUÍDA,
2995,CONCLUÍDA,
2996,CONCLUÍDA,
2997,CONCLUÍDA,
2998,CONCLUÍDA,
2999,CONCLUÍDA,
3000,CONCLUÍDA,
