id,status,observacao
1919,CONCLUÍDA,
1920,CONCLUÍDA,
1921,CONCLUÍDA,
1922,CONCLUÍDA,
1923,CONCLUÍDA,
1924,IMPEDIDA,Dependência externa indisponível (provedor de docs)
1925,CONCLUÍDA,
1926,CONCLUÍDA,
1927,CONCLUÍDA,
1928,CONCLUÍDA,
1929,CONCLUÍDA,
1930,CONCLUÍDA,
1931,CONCLUÍDA,
1932,CONCLUÍDA,
1933,CONCLUÍDA,
1934,CONCLUÍDA,
1935,CONCLUÍDA,
1936,CONCLUÍDA,
1937,IMPEDIDA,Ambiguidade de requisitos de documentação
1938,CONCLUÍDA,
1939,CONCLUÍDA,
1940,CONCLUÍDA,
1941,CONCLUÍDA,
1942,CONCLUÍDA,
1943,CONCLUÍDA,
1944,CONCLUÍDA,
1945,CONCLUÍDA,
1946,CONCLUÍDA,
1947,CONCLUÍDA,
1948,CONCLUÍDA,
1949,CONCLUÍDA,
1950,IMPEDIDA,Permissão insuficiente (acesso a repositório docs)
1951,CONCLUÍDA,
1952,CONCLUÍDA,
1953,CONCLUÍDA,
1954,CONCLUÍDA,
1955,CONCLUÍDA,
1956,CONCLUÍDA,
1957,CONCLUÍDA,
1958,CONCLUÍDA,
1959,CONCLUÍDA,
1960,CONCLUÍDA,
1961,CONCLUÍDA,
1962,CONCLUÍDA,
1963,IMPEDIDA,Conflito com decisão DECISAO-002 (docs)
1964,CONCLUÍDA,
1965,CONCLUÍDA,
1966,CONCLUÍDA,
1967,CONCLUÍDA,
1968,CONCLUÍDA,
1969,CONCLUÍDA,
1970,CONCLUÍDA,
1971,CONCLUÍDA,
1972,CONCLUÍDA,
1973,CONCLUÍDA,
1974,CONCLUÍDA,
1975,CONCLUÍDA,
1976,IMPEDIDA,Falha em integração cross-repo (docs)
1977,CONCLUÍDA,
1978,CONCLUÍDA,
1979,CONCLUÍDA,
1980,CONCLUÍDA,
1981,CONCLUÍDA,
1982,CONCLUÍDA,
1983,CONCLUÍDA,
1984,CONCLUÍDA,
1985,CONCLUÍDA,
1986,CONCLUÍDA,
1987,CONCLUÍDA,
1988,CONCLUÍDA,
1989,IMPEDIDA,Dados de teste inexistentes (docs)
1990,CONCLUÍDA,
1991,CONCLUÍDA,
1992,CONCLUÍDA,
1993,CONCLUÍDA,
1994,CONCLUÍDA,
1995,CONCLUÍDA,
1996,CONCLUÍDA,
1997,CONCLUÍDA,
1998,CONCLUÍDA,
1999,CONCLUÍDA,
2000,CONCLUÍDA,
